Time,OpeningPrice,HighPrice,LowPrice,TradePrice,CandleAccTradeVolume,candleAccTradePrice,up
2021-02-24T13:00:00+09:00,130.0,241.0,59.7,61.0,2785710474.5772185,226203199930.32278,0
2021-02-24T17:00:00+09:00,61.0,62.7,59.4,59.8,847953690.7620864,51710678424.913376,1
2021-02-24T21:00:00+09:00,59.8,74.8,58.4,64.3,4393348196.992049,288732480641.8539,0
2021-02-25T01:00:00+09:00,64.3,65.5,62.0,62.3,336995205.6517,21482731736.93992,1
2021-02-25T05:00:00+09:00,62.2,65.5,60.5,64.9,420573970.48611426,26510685504.351208,0
2021-02-25T09:00:00+09:00,64.9,67.6,62.1,63.0,738271730.5359815,47550482574.332405,0
2021-02-25T13:00:00+09:00,63.0,64.4,62.3,62.9,285225689.7121892,18035903023.763107,0
2021-02-25T17:00:00+09:00,62.9,63.5,60.5,62.3,348998612.63122416,21641474577.820263,0
2021-02-25T21:00:00+09:00,62.3,64.1,61.0,62.0,629689673.6728866,39371167160.91652,0
2021-02-26T01:00:00+09:00,62.0,62.2,59.7,60.4,212715803.8172328,12924072524.4262,0
2021-02-26T05:00:00+09:00,60.3,60.5,56.5,57.3,290013524.752938,17089853889.181911,1
2021-02-26T09:00:00+09:00,57.4,60.2,56.1,59.2,321806199.11491543,18726113932.97312,0
2021-02-26T13:00:00+09:00,59.2,59.7,56.1,56.4,185867131.05621985,10786488737.75392,1
2021-02-26T17:00:00+09:00,56.5,59.2,56.4,58.2,122768682.8483218,7125690083.688122,0
2021-02-26T21:00:00+09:00,58.1,58.9,57.4,58.5,91493472.65291184,5315461266.513559,0
2021-02-27T01:00:00+09:00,58.5,59.9,57.3,57.9,60436994.39576474,3555886074.67832,1
2021-02-27T05:00:00+09:00,57.7,59.0,57.3,58.8,42237014.57121492,2463645401.124806,0
2021-02-27T09:00:00+09:00,58.7,59.5,58.1,58.9,103354908.63657731,6082032065.941933,0
2021-02-27T13:00:00+09:00,58.9,59.3,58.2,58.4,69696166.0944221,4097223888.7238574,0
2021-02-27T17:00:00+09:00,58.4,58.4,57.4,57.7,73754531.57007135,4266861695.4933076,0
2021-02-27T21:00:00+09:00,57.7,59.3,57.5,57.8,120544120.47464427,7014529590.2730875,0
2021-02-28T01:00:00+09:00,57.8,58.1,57.4,57.8,33308349.58264889,1920957797.8363276,0
2021-02-28T05:00:00+09:00,57.8,58.2,57.4,58.0,31474671.28209166,1818239850.836125,0
2021-02-28T09:00:00+09:00,58.1,58.3,54.0,54.4,147479347.63288283,8294990289.607068,0
