,Time,OpeningPrice,HighPrice,LowPrice,TradePrice,CandleAccTradeVolume,candleAccTradePrice,up
301,2021-03-28T13:00:00+09:00,22.7,23.0,22.3,22.4,402243738.1221821,9064860408.310402,1
302,2021-03-28T17:00:00+09:00,22.4,22.5,22.1,22.2,310286895.2363533,6916593901.560111,0
303,2021-03-28T21:00:00+09:00,22.2,22.8,22.1,22.7,677482294.472989,15245027982.193092,1
304,2021-03-29T01:00:00+09:00,22.7,23.0,22.5,22.6,163250293.37788433,3710479077.079657,0
305,2021-03-29T05:00:00+09:00,22.6,22.9,22.5,22.7,233029897.82389283,5285360951.743806,0
306,2021-03-29T09:00:00+09:00,22.7,24.3,22.4,23.5,1332893363.2337303,31129845858.443687,0
307,2021-03-29T13:00:00+09:00,23.4,24.7,23.4,23.8,977399841.4014722,23416433927.893147,1
308,2021-03-29T17:00:00+09:00,23.7,24.0,23.4,23.7,440700700.436096,10428316108.119926,1
309,2021-03-29T21:00:00+09:00,23.7,23.9,23.3,23.4,394244600.4896133,9303345044.474628,1
310,2021-03-30T01:00:00+09:00,23.4,23.5,22.6,22.7,251359870.53734937,5787604491.270153,0
311,2021-03-30T05:00:00+09:00,22.7,23.3,22.6,22.9,394008559.4680488,9047927791.966763,0
312,2021-03-30T09:00:00+09:00,22.9,24.2,22.7,23.5,810923093.7287004,19086053347.658226,0
313,2021-03-30T13:00:00+09:00,23.5,24.2,23.3,23.9,632082992.6420768,14999051352.81917,0
314,2021-03-30T17:00:00+09:00,23.9,24.5,23.4,23.9,818415458.5917021,19571818010.847176,0
315,2021-03-30T21:00:00+09:00,23.9,24.3,23.5,24.0,614908108.481142,14707587410.053213,0
316,2021-03-31T01:00:00+09:00,24.0,24.2,23.7,24.0,143799598.40306213,3447351443.5875225,0
317,2021-03-31T05:00:00+09:00,24.0,25.0,23.9,24.6,303159465.50973386,7394265459.182174,1
318,2021-03-31T09:00:00+09:00,24.5,26.9,22.5,23.9,2023793986.198045,50913609224.672905,0
319,2021-03-31T13:00:00+09:00,23.9,25.8,23.6,24.7,1379191347.0430043,34164951539.40537,0
320,2021-03-31T17:00:00+09:00,24.7,25.4,24.0,25.0,946271852.1756879,23363186896.29323,0
321,2021-03-31T21:00:00+09:00,25.0,26.5,24.7,26.0,1001081058.3005658,25787018724.200035,1
322,2021-04-01T01:00:00+09:00,26.0,26.2,25.4,25.7,154562456.04123652,3979531617.966494,0
323,2021-04-01T05:00:00+09:00,25.8,27.7,25.6,26.8,634280545.0948733,16994678054.86003,0
324,2021-04-01T09:00:00+09:00,26.8,33.6,25.8,31.9,4463747346.385802,132564459220.42253,1
325,2021-04-01T13:00:00+09:00,31.8,32.6,29.7,30.5,2236030317.3026557,69766275154.64514,1
326,2021-04-01T17:00:00+09:00,30.4,31.1,28.2,29.7,1391393195.752821,41367274933.67822,0
327,2021-04-01T21:00:00+09:00,29.7,33.1,29.5,31.1,1561796519.643979,48589970089.816055,0
328,2021-04-02T01:00:00+09:00,31.1,32.7,30.5,32.6,355615706.0124501,11130602652.23824,0
329,2021-04-02T05:00:00+09:00,32.5,38.6,31.3,37.5,2739202025.0027637,95177587965.33943,0
330,2021-04-02T09:00:00+09:00,37.5,53.4,37.4,46.6,7855845988.322483,376371271223.7895,1
331,2021-04-02T13:00:00+09:00,46.6,46.9,42.2,44.7,1969437301.8014836,87190204429.84474,1
332,2021-04-02T17:00:00+09:00,44.7,47.0,43.2,43.6,1183904465.550705,52868548100.67511,1
333,2021-04-02T21:00:00+09:00,43.7,43.7,39.6,41.7,1971397014.7589297,82168854173.5829,1
334,2021-04-03T01:00:00+09:00,41.7,41.7,39.8,41.2,490842166.3552313,19978414979.302814,0
335,2021-04-03T05:00:00+09:00,41.2,44.6,41.1,43.9,1076433880.9642923,45869799123.32762,1
336,2021-04-03T09:00:00+09:00,43.8,44.0,38.0,39.6,1621378413.0448644,65595156680.3139,1
337,2021-04-03T13:00:00+09:00,39.6,39.8,38.0,38.3,581001289.4889697,22614726348.836685,0
338,2021-04-03T17:00:00+09:00,38.4,41.3,38.2,40.5,595642324.1878093,23728849811.034184,1
339,2021-04-03T21:00:00+09:00,40.5,40.7,38.7,38.9,382933427.3089851,15184450756.114637,0
340,2021-04-04T01:00:00+09:00,38.9,39.9,38.5,39.3,184477645.2491961,7199339165.50746,1
341,2021-04-04T05:00:00+09:00,39.3,39.4,34.4,36.5,786395558.4584206,28805155536.244274,0
342,2021-04-04T09:00:00+09:00,36.5,41.7,36.4,39.0,1299405103.4110544,51211582650.63038,1
343,2021-04-04T13:00:00+09:00,38.9,39.1,37.0,37.7,427954721.8064148,16220921524.298525,0
344,2021-04-04T17:00:00+09:00,37.6,39.4,37.6,38.4,336630258.2799367,12938779054.08108,0
345,2021-04-04T21:00:00+09:00,38.5,40.9,38.1,39.4,603591446.7433605,23903302867.640957,0
346,2021-04-05T01:00:00+09:00,39.4,40.3,38.8,39.4,159019772.27269438,6267116401.622603,0
347,2021-04-05T05:00:00+09:00,39.4,41.6,38.8,40.6,464034784.3823384,18820417169.201283,0
348,2021-04-05T09:00:00+09:00,40.6,42.9,39.3,41.6,1144844651.5227299,47405298467.371666,1
349,2021-04-05T13:00:00+09:00,41.6,42.2,37.8,39.5,869605318.3748995,34504980934.97472,0
350,2021-04-05T17:00:00+09:00,39.4,41.0,38.5,39.7,410961292.16997844,16366296944.536383,1
351,2021-04-05T21:00:00+09:00,39.7,40.2,38.1,38.8,553994674.8104366,21664790044.68464,0
352,2021-04-06T01:00:00+09:00,38.7,38.9,38.0,38.8,190355413.8106698,7302518502.57074,1
353,2021-04-06T05:00:00+09:00,38.8,39.1,32.2,36.0,782879319.6670082,28385092715.93324,0
354,2021-04-06T09:00:00+09:00,36.0,38.2,30.7,36.6,1889990019.5722957,64420334006.75179,1
355,2021-04-06T13:00:00+09:00,36.7,37.4,34.0,34.4,809726521.6230458,29248537760.741642,1
356,2021-04-06T17:00:00+09:00,34.5,35.1,30.6,33.2,1006071960.9988935,33176850805.83846,1
357,2021-04-06T21:00:00+09:00,33.3,33.8,30.2,31.8,716657275.639182,22748982078.066296,1
358,2021-04-07T01:00:00+09:00,31.8,33.7,31.5,31.6,152357209.8358041,4974961297.25821,0
359,2021-04-07T05:00:00+09:00,31.5,34.9,31.5,34.1,389715650.4601166,13160570685.182503,1
360,2021-04-07T09:00:00+09:00,34.1,34.2,28.8,28.8,989796871.7220619,30910162336.72307,1
361,2021-04-07T13:00:00+09:00,28.9,29.4,17.2,26.6,3664627069.698485,90555960463.25696,1
362,2021-04-07T17:00:00+09:00,26.6,27.6,22.2,23.3,1940663462.9560611,48096689089.98983,0
363,2021-04-07T21:00:00+09:00,23.3,25.7,20.6,24.3,1689399598.1287858,39684700488.80662,0
364,2021-04-08T01:00:00+09:00,24.2,25.3,24.1,24.3,160343954.0776885,3941407711.6899905,0
365,2021-04-08T05:00:00+09:00,24.3,27.2,24.1,25.0,540457780.3237618,13938672782.263641,0
366,2021-04-08T09:00:00+09:00,25.0,29.4,24.7,26.5,1930042207.79128,52266205455.68659,0
367,2021-04-08T13:00:00+09:00,26.4,29.0,26.3,28.4,667969110.0412205,18304998768.717693,0
368,2021-04-08T17:00:00+09:00,28.4,30.8,27.9,30.7,1142487019.3463976,33412726760.22438,1
369,2021-04-08T21:00:00+09:00,30.6,32.7,29.5,30.2,1556241120.8031828,48077789279.71635,0
370,2021-04-09T01:00:00+09:00,30.2,32.5,30.0,32.5,294780407.47612315,9253073581.451187,0
371,2021-04-09T05:00:00+09:00,32.5,33.2,31.7,32.6,606773492.3485929,19749180976.84512,0
372,2021-04-09T09:00:00+09:00,32.5,35.0,31.0,33.9,1404902446.166596,47037885906.8769,1
373,2021-04-09T13:00:00+09:00,33.9,34.5,32.7,32.8,495023536.9186436,16605439129.607553,1
374,2021-04-09T17:00:00+09:00,32.8,33.4,30.1,32.2,1236238376.0257874,39406152043.521324,0
375,2021-04-09T21:00:00+09:00,32.2,33.8,32.2,33.1,695917962.8338355,22837111361.883984,0
376,2021-04-10T01:00:00+09:00,33.1,33.5,32.6,33.3,148298364.2570268,4901258536.43253,0
377,2021-04-10T05:00:00+09:00,33.3,34.3,33.0,33.8,332075271.1918818,11123201323.424667,1
378,2021-04-10T09:00:00+09:00,33.9,34.2,32.1,32.4,715090332.894981,23447347007.7021,1
379,2021-04-10T13:00:00+09:00,32.5,32.5,30.5,31.0,744446258.0803665,23330495796.668556,0
380,2021-04-10T17:00:00+09:00,31.1,31.5,30.8,31.3,246401159.9584578,7683178151.787841,1
381,2021-04-10T21:00:00+09:00,31.3,31.7,30.6,30.6,335770271.186122,10406764418.689232,1
382,2021-04-11T01:00:00+09:00,30.6,30.9,30.1,30.5,166728332.43046615,5080710347.802213,0
383,2021-04-11T05:00:00+09:00,30.5,31.7,30.2,31.5,217314754.41760182,6727520191.361214,1
384,2021-04-11T09:00:00+09:00,31.5,31.5,27.9,28.8,914223968.5651746,26711795350.677177,1
385,2021-04-11T13:00:00+09:00,28.7,29.0,25.2,28.0,961337051.0888017,26319989901.7399,0
386,2021-04-11T17:00:00+09:00,28.1,29.5,28.0,29.3,408053380.95656747,11691719301.047749,0
387,2021-04-11T21:00:00+09:00,29.3,29.7,28.5,29.5,301648350.66363,8758387651.899542,0
388,2021-04-12T01:00:00+09:00,29.5,30.6,29.4,30.0,114160473.86098406,3413786684.8971667,0
389,2021-04-12T05:00:00+09:00,30.1,30.9,29.9,30.1,242712846.45841196,7410995437.357299,1
390,2021-04-12T09:00:00+09:00,30.2,30.6,27.6,28.4,660542589.7898891,19073144455.549347,0
391,2021-04-12T13:00:00+09:00,28.4,29.0,28.0,28.4,359881645.91612375,10210503688.803207,1
392,2021-04-12T17:00:00+09:00,28.4,28.9,28.0,28.3,287896364.2320294,8161189357.869485,0
393,2021-04-12T21:00:00+09:00,28.3,28.8,28.3,28.4,192243506.98360893,5469356259.177038,1
394,2021-04-13T01:00:00+09:00,28.4,28.5,28.3,28.3,37399916.69972397,1060530171.7180469,0
395,2021-04-13T05:00:00+09:00,28.3,29.2,28.2,29.0,196812386.98115915,5653397395.666484,0
396,2021-04-13T09:00:00+09:00,29.0,30.4,28.0,29.1,935473543.4372503,27314059927.33218,1
397,2021-04-13T13:00:00+09:00,29.1,29.4,27.7,28.4,449236259.69444567,12834674902.403173,1
398,2021-04-13T17:00:00+09:00,28.3,28.4,27.1,27.5,453135597.7280287,12535863607.46142,0
399,2021-04-13T21:00:00+09:00,27.5,28.7,27.4,28.1,383469699.9230897,10743286252.268139,1
