Time,OpeningPrice,HighPrice,LowPrice,TradePrice,CandleAccTradeVolume,candleAccTradePrice,up
2021-02-06T13:00:00+09:00,464.0,471.0,460.0,467.0,43627187.47702373,20321083488.80042,0
2021-02-06T17:00:00+09:00,467.0,471.0,464.0,467.0,65783690.8115477,30764123619.56955,1
2021-02-06T21:00:00+09:00,467.0,481.0,463.0,477.0,89022056.95597187,41953170926.670944,0
2021-02-07T01:00:00+09:00,477.0,485.0,470.0,474.0,74833584.17185847,35746209362.24221,0
2021-02-07T05:00:00+09:00,474.0,477.0,466.0,472.0,56275769.10162839,26492053683.928276,0
2021-02-07T09:00:00+09:00,472.0,483.0,467.0,471.0,134349295.90797865,63696540800.76746,0
2021-02-07T13:00:00+09:00,471.0,476.0,461.0,469.0,118318351.43298306,55347757559.24372,0
2021-02-07T17:00:00+09:00,469.0,480.0,468.0,473.0,146345422.9188182,69213198960.30035,0
2021-02-07T21:00:00+09:00,473.0,480.0,428.0,446.0,265863619.57212305,122813656743.21698,1
2021-02-08T01:00:00+09:00,446.0,459.0,435.0,455.0,75723384.79494607,33776872388.58385,0
2021-02-08T05:00:00+09:00,455.0,459.0,450.0,454.0,42960653.11214306,19575616326.488144,0
2021-02-08T09:00:00+09:00,454.0,467.0,449.0,453.0,80331926.56461377,36675183056.18839,1
2021-02-08T13:00:00+09:00,453.0,469.0,452.0,464.0,76182583.76210253,35206995907.76636,0
2021-02-08T17:00:00+09:00,463.0,467.0,455.0,460.0,67766682.91502677,31142890266.484074,1
2021-02-08T21:00:00+09:00,459.0,499.0,452.0,472.0,460509304.1540418,218183642709.36917,0
2021-02-09T01:00:00+09:00,472.0,483.0,465.0,471.0,88102352.76919238,41668504310.49405,1
2021-02-09T05:00:00+09:00,471.0,480.0,467.0,476.0,68174300.9925224,32330030921.320885,1
2021-02-09T09:00:00+09:00,476.0,495.0,470.0,493.0,182242546.58929703,88096924085.81522,1
2021-02-09T13:00:00+09:00,493.0,524.0,489.0,502.0,335414707.70246553,170563587668.30682,0
2021-02-09T17:00:00+09:00,502.0,506.0,483.0,496.0,162563836.9231618,80548323844.94426,0
2021-02-09T21:00:00+09:00,496.0,502.0,484.0,491.0,145017051.02695978,71520985718.66846,1
2021-02-10T01:00:00+09:00,491.0,504.0,490.0,502.0,56137032.60712809,27887573389.306892,0
2021-02-10T05:00:00+09:00,502.0,502.0,491.0,499.0,60812599.68953141,30131897777.486053,1
2021-02-10T09:00:00+09:00,498.0,523.0,491.0,518.0,223845181.5126411,114080943555.68889,0
2021-02-10T13:00:00+09:00,518.0,522.0,506.0,522.0,105511070.2075992,54241801753.98823,1
2021-02-10T17:00:00+09:00,522.0,574.0,521.0,557.0,514151014.2140958,284116011556.7674,0
2021-02-10T21:00:00+09:00,557.0,558.0,490.0,526.0,698795775.2135054,369755961373.5116,1
2021-02-11T01:00:00+09:00,526.0,540.0,517.0,535.0,137116352.17679,72771338476.85991,1
2021-02-11T05:00:00+09:00,536.0,556.0,525.0,546.0,108009203.54460916,58758147470.524895,1
2021-02-11T09:00:00+09:00,546.0,578.0,537.0,565.0,344727727.9753736,193369384756.3589,0
2021-02-11T13:00:00+09:00,565.0,566.0,556.0,560.0,87134949.51096188,48790230319.89694,0
2021-02-11T17:00:00+09:00,560.0,561.0,542.0,551.0,131807180.7627581,72752666967.56229,1
2021-02-11T21:00:00+09:00,550.0,569.0,548.0,562.0,169735497.08089855,94979180900.51213,0
2021-02-12T01:00:00+09:00,562.0,569.0,555.0,565.0,88796218.28105338,49793256062.82317,0
2021-02-12T05:00:00+09:00,565.0,568.0,555.0,566.0,59108550.87474422,33223206906.183784,1
2021-02-12T09:00:00+09:00,566.0,622.0,559.0,609.0,417819523.82906276,249568983789.48813,0
2021-02-12T13:00:00+09:00,608.0,609.0,573.0,604.0,317987270.6489953,189870210859.7559,1
2021-02-12T17:00:00+09:00,604.0,648.0,603.0,629.0,470436623.7150586,296090018550.7275,0
2021-02-12T21:00:00+09:00,629.0,639.0,603.0,632.0,307919194.3719303,191830845000.2171,0
2021-02-13T01:00:00+09:00,632.0,637.0,616.0,618.0,85338830.6743001,53611782671.94528,1
2021-02-13T05:00:00+09:00,618.0,661.0,615.0,653.0,132918314.85588036,85542921676.43134,1
2021-02-13T09:00:00+09:00,654.0,695.0,648.0,678.0,326855248.1023349,220504265182.67908,0
2021-02-13T13:00:00+09:00,678.0,686.0,646.0,648.0,221770674.00990108,148240883201.77347,0
2021-02-13T17:00:00+09:00,647.0,667.0,596.0,624.0,466544501.1742205,295531891070.4644,1
2021-02-13T21:00:00+09:00,624.0,674.0,613.0,664.0,341638180.5476949,220477161004.23804,0
2021-02-14T01:00:00+09:00,664.0,672.0,645.0,657.0,135266090.7090934,89070982562.49167,1
2021-02-14T05:00:00+09:00,657.0,688.0,650.0,679.0,120865884.55886269,81186760210.35703,0
2021-02-14T09:00:00+09:00,678.0,684.0,648.0,651.0,260015455.30162707,174042191007.98666,1
2021-02-14T13:00:00+09:00,650.0,668.0,650.0,667.0,112179543.10218586,73885978925.72755,0
2021-02-14T17:00:00+09:00,666.0,674.0,630.0,652.0,177521414.79525882,116070604459.98747,0
2021-02-14T21:00:00+09:00,652.0,653.0,605.0,634.0,367466533.0474791,231054251317.79822,0
2021-02-15T01:00:00+09:00,635.0,644.0,627.0,637.0,77558106.65221824,49311110186.659424,0
2021-02-15T05:00:00+09:00,638.0,662.0,637.0,642.0,86357318.1871139,56025651334.8322,0
2021-02-15T09:00:00+09:00,643.0,657.0,563.0,603.0,461311546.2098937,280540995733.2568,1
2021-02-15T13:00:00+09:00,604.0,622.0,576.0,613.0,273957797.30140644,163610840016.84348,1
2021-02-15T17:00:00+09:00,613.0,627.0,599.0,620.0,180024109.93708745,110581712540.89777,0
2021-02-15T21:00:00+09:00,620.0,633.0,610.0,620.0,201207567.27656892,125253154062.89456,0
2021-02-16T01:00:00+09:00,620.0,630.0,620.0,623.0,57417714.28064199,35917676712.62587,0
2021-02-16T05:00:00+09:00,623.0,624.0,598.0,604.0,99071117.81071487,60380132380.05147,1
2021-02-16T09:00:00+09:00,603.0,629.0,587.0,625.0,173819505.83363086,105865270722.44002,0
2021-02-16T13:00:00+09:00,625.0,634.0,605.0,615.0,154976873.78845522,95943921120.4088,0
2021-02-16T17:00:00+09:00,615.0,617.0,593.0,596.0,165886113.09660026,100363918946.92563,0
2021-02-16T21:00:00+09:00,595.0,606.0,582.0,590.0,309797997.22352976,183923123277.1652,0
2021-02-17T01:00:00+09:00,590.0,592.0,568.0,582.0,162064151.19668955,93868902130.261,0
2021-02-17T05:00:00+09:00,582.0,584.0,548.0,578.0,211185853.3517348,119413622865.66595,0
2021-02-17T09:00:00+09:00,578.0,592.0,567.0,572.0,208520109.66954556,120428043972.10864,1
2021-02-17T13:00:00+09:00,572.0,605.0,553.0,586.0,298917828.5451052,172002204711.92838,0
2021-02-17T17:00:00+09:00,587.0,614.0,580.0,588.0,257462148.96060258,153522150470.89127,1
2021-02-17T21:00:00+09:00,588.0,604.0,586.0,599.0,145507988.7542888,86630717090.65761,0
